ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,1256,1739358416255,1.09995,1.56405,12.276,-4.57722,17.90708,2.11135
HS,1257,1739358416271,1.09995,1.56405,12.276,-2.19013,5.2311,2.95431
HS,1258,1739358416288,-1.16805,-4.218,5.58405,1.79622,-21.64921,2.7416
HS,1259,1739358416305,-1.245,-0.24795,8.90895,1.51261,-3.37973,1.82774
HS,1260,1739358416321,-0.22695,1.42005,7.968,-15.843,-3.23793,1.89864
HS,1261,1739358416337,-0.68505,1.35495,9.85695,-14.09405,9.43017,2.11135
HS,1262,1739358416354,1.10295,-5.96505,8.847,-9.82408,-3.65547,2.25316
HS,1263,1739358416371,0.58995,-1.26105,8.667,-4.43541,10.27313,2.81251
HS,1264,1739358416389,-2.86095,-2.403,9.86895,-3.87606,-5.19959,1.19748
HS,1265,1739358416405,-2.86095,-2.403,9.86895,0.53572,4.95537,1.96954
HS,1266,1739358416420,1.20105,-2.53395,8.82105,1.79622,9.64288,1.6229
HS,1267,1739358416438,-0.05295,0.489,9.19395,-0.16544,1.45746,2.25316
HS,1268,1739358416454,-2.14305,-1.51395,11.469,2.49738,14.75581,3.30095
HS,1269,1739358416472,-0.96,-6.01305,9.795,8.16966,13.84194,2.6707
HS,1270,1739358416487,-0.378,1.104,9.30405,3.40337,0.05515,2.04045
HS,1271,1739358416504,1.797,0.21795,8.916,3.54518,8.10664,2.52889
HS,1272,1739358416520,1.797,0.21795,8.916,0.323,-7.85453,2.45799
HS,1273,1739358416537,1.785,-0.11595,8.952,-3.0331,0.19695,1.33929
HS,1274,1739358416553,-1.65705,0.663,12.07695,-3.1749,2.78099,1.33929
HS,1275,1739358416570,1.086,-1.881,7.00605,4.31724,-2.39496,1.19748
HS,1276,1739358416587,1.49295,-3.52095,4.02705,11.10822,-5.82985,1.6229
HS,1277,1739358416604,-0.366,3.44295,13.746,6.55464,-13.45591,-0.19695
HS,1278,1739358416620,-1.221,-0.432,8.469,11.24215,15.10245,1.4811
HS,1279,1739358416636,-1.221,-0.432,8.469,7.3976,3.48215,0.3624
HS,1280,1739358416653,0.97095,-5.472,9.89595,8.09876,8.59508,-0.26786
HS,1281,1739358416669,0.46395,5.55,11.88495,5.0893,34.84515,-2.44223
HS,1282,1739358416686,-1.82205,-1.12395,4.77405,-3.24581,-24.65867,0.29149
HS,1283,1739358416712,-1.209,2.20095,10.164,-9.33563,-6.03468,-0.33876
HS,1284,1739358416730,-0.606,-2.82405,12.34005,-7.09035,10.90339,-0.6854
HS,1285,1739358416745,-0.81405,-2.77095,9.702,-1.42595,-8.97324,-0.82721
HS,1286,1739358416762,2.88195,-1.32795,11.26005,0.88235,-5.61713,-2.71797
HS,1287,1739358416776,1.69395,3.63495,10.71705,0.60662,-2.04832,-1.18173
HS,1288,1739358416795,1.69395,3.63495,10.71705,-7.58668,-1.41807,-2.01681
HS,1289,1739358416809,-0.13395,0.06495,9.05505,-5.06566,-10.58826,-2.08771
HS,1290,1739358416829,-1.39605,-1.308,7.45305,-8.28783,-20.45961,0.70904
HS,1291,1739358416839,-3.07905,-0.87705,11.42805,-8.21693,3.41125,-0.89811
HS,1292,1739358416855,-2.47095,-6.00105,8.562,-8.42176,-1.41807,-1.81198
HS,1293,1739358416873,-2.47095,-4.02405,6.53205,-4.2936,-7.5788,-0.55147
HS,1294,1739358416895,-1.19205,0.33105,14.10705,-8.84718,25.1156,-1.59927
HS,1295,1739358416911,-3.033,-1.27995,12.189,-23.40604,-3.16702,-2.15862
HS,1296,1739358416928,-3.033,-1.27995,12.189,-8.98111,-1.06355,-2.85978
HS,1297,1739358416944,-3.22695,-4.42305,5.20305,-1.00053,2.71009,8.54781
HS,1298,1739358416960,-1.41,-5.97,7.30305,3.54518,-17.65498,0.07878
HS,1299,1739358416977,-0.74505,-0.52605,11.30295,0.39391,8.16966,-2.93068
HS,1300,1739358416995,2.40795,1.82205,13.20195,2.35557,7.53941,-2.22952
HS,1301,1739358417011,1.03305,-0.45795,5.58795,4.17543,2.29255,-2.30043
HS,1302,1739358417028,-3.25095,0.441,14.75595,2.98583,-2.74948,-3.27732
HS,1303,1739358417043,-3.25095,0.441,14.75595,3.96272,9.22534,-0.12605
HS,1304,1739358417061,-1.73805,-3.15405,7.33395,1.65442,-22.5552,-1.94591
HS,1305,1739358417077,-0.98895,0.87195,11.39205,-1.42595,6.56252,-2.44223
HS,1306,1739358417094,1.28505,0.15105,8.08095,-2.26103,-13.52682,-2.08771
HS,1307,1739358417111,0.543,-2.60595,7.57995,3.82879,-9.46956,-1.67017
HS,1308,1739358417127,-1.09395,-1.76295,11.90895,3.12763,2.36345,-2.01681
HS,1309,1739358417143,-0.021,-2.07195,8.952,3.40337,3.55305,-0.96901
HS,1310,1739358417161,-0.76605,-1.94805,8.70795,8.5163,4.52995,-0.33876
HS,1311,1739358417177,-0.76605,-1.94805,8.70795,17.8992,4.60085,5.33352
HS,1312,1739358417193,3.729,-0.19305,5.03295,5.71955,-22.6261,-0.62238
HS,1313,1739358417211,0.82995,0.012,17.289,8.79204,15.6618,0.22059
HS,1314,1739358417226,1.01205,0.22005,5.26305,-1.42595,-8.20905,1.4811
HS,1315,1739358417238,-0.13395,0.438,10.68105,5.29413,-15.62241,0.22059
HS,1316,1739358417260,0.88695,-1.074,10.06305,2.63919,8.52418,1.6229
HS,1317,1739358417277,-1.12995,-0.684,8.59995,0.81933,-2.19013,1.6229
HS,1318,1739358417294,0.03495,-1.641,13.533,-0.37027,-19.47483,1.06355
HS,1319,1739358417310,0.03495,-1.641,13.533,-1.28414,10.48584,-0.7563
HS,1320,1739358417325,0.16395,0.711,10.248,-3.31671,-1.27626,1.41019
HS,1321,1739358417342,-1.06305,-2.91495,8.53605,-2.96219,-9.39866,1.89864
HS,1322,1739358417359,-0.82395,1.42995,10.51095,-5.55411,2.43435,2.6707
HS,1323,1739358417375,-3.18405,-4.12695,8.40195,-2.40284,6.42071,2.52889
HS,1324,1739358417393,-2.32005,-5.01705,11.964,-5.76682,-3.79728,2.39496
HS,1325,1739358417409,-2.14305,-0.126,11.07795,-4.43541,7.54729,2.6707
HS,1326,1739358417426,-2.14305,-0.126,11.07795,-6.88552,5.02627,3.08824
HS,1327,1739358417442,1.01895,-5.22795,10.84605,-2.89129,4.60085,4.07301
HS,1328,1739358417459,1.18695,-1.89705,10.16595,-0.44118,2.8519,3.7894
HS,1329,1739358417475,0.34095,-3.267,8.21205,4.80568,3.62396,4.07301
HS,1330,1739358417493,-2.193,2.09505,11.50905,1.16597,2.22164,3.58457
HS,1331,1739358417509,0.15195,-4.58595,7.75995,1.86713,13.14079,2.52889
HS,1332,1739358417525,0.09495,0.08205,8.787,0.2521,-6.94855,3.64759
HS,1333,1739358417542,0.09495,0.08205,8.787,0.18908,5.44382,1.89864
HS,1334,1739358417558,-1.99395,-3.54705,9.01905,-2.82038,3.55305,2.25316
HS,1335,1739358417575,-1.13505,-1.68,8.72505,0.81933,5.93226,3.44276
HS,1336,1739358417591,-1.08195,-1.09305,10.42695,-2.61555,5.79045,0.56723
HS,1337,1739358417607,-0.56505,-2.55105,9.639,-2.54465,6.63342,1.75683
HS,1338,1739358417625,-1.101,-0.93705,7.10595,-0.58298,1.875,0.70904
HS,1339,1739358417641,1.323,-4.54095,10.27395,2.14286,3.82879,0.85084
HS,1340,1739358417657,-0.44805,1.11105,8.29905,7.67334,2.8519,-0.12605
HS,1341,1739358417675,-0.44805,1.11105,8.29905,2.98583,-3.09612,-2.15862
HS,1342,1739358417691,2.391,-5.27295,11.96205,3.75789,13.84194,-0.96901
HS,1343,1739358417708,-3.024,-0.03195,6.57,5.43594,-4.35663,0.77994
HS,1344,1739358417725,-1.53495,-5.82195,12.18705,0.88235,-0.64601,-2.08771
HS,1345,1739358417741,0.48795,-2.40705,10.84905,1.72532,5.58562,-1.52837
HS,1346,1739358417757,2.52495,-3.42495,10.473,2.70221,1.52049,-0.62238
HS,1347,1739358417772,-1.66605,-1.308,9.53895,6.62554,2.9937,-1.88288
HS,1348,1739358417791,-1.66605,-1.308,9.53895,2.00893,-1.48897,-3.41913
HS,1349,1739358417806,0.08295,0.23205,11.17395,-1.9144,0.40179,-3.07249
HS,1350,1739358417824,-2.35095,-2.355,10.66395,-3.52154,-1.41807,-2.85978
HS,1351,1739358417840,2.40495,-1.75905,8.84205,0.39391,-2.46587,-4.33299
HS,1352,1739358417856,-1.02705,-1.56495,10.72905,2.07196,1.10294,-4.12028
HS,1353,1739358417876,0.46095,-0.945,9.82395,0.81933,-0.85872,-5.38079
HS,1354,1739358417890,-2.02095,-2.19,7.647,3.26944,2.29255,-4.89234
HS,1355,1739358417907,-2.21895,-0.68805,10.425,-0.30725,-2.82038,-6.98794
HS,1356,1739358417922,-2.21895,-0.68805,10.425,-2.33194,-1.00053,-5.5935
HS,1357,1739358417940,1.00005,-0.58305,10.59195,-4.71115,-0.57511,-6.91703
HS,1358,1739358417957,-0.64395,-3.09495,8.58795,-2.33194,-1.76471,-6.57039
HS,1359,1739358417973,-0.18195,-2.49405,9.888,0.46481,-0.44118,-5.94014
HS,1360,1739358417990,-2.09505,-1.18605,10.542,-0.44118,1.10294,-7.05884
HS,1361,1739358418006,1.467,-0.38895,8.53605,-0.09454,-5.68804,-7.20065
HS,1362,1739358418031,1.06695,-2.32395,8.775,-0.30725,-7.01945,-7.47638
HS,1363,1739358418039,-2.01795,-2.055,11.007,0.60662,4.67175,-8.46115
HS,1364,1739358418050,-2.01795,-2.055,11.007,0.2521,-2.19013,-7.20065
HS,1365,1739358418073,1.086,-1.083,10.10205,-0.37027,1.66229,-7.12974
HS,1366,1739358418089,-0.405,-1.33695,8.73705,-0.7957,-5.82985,-7.40548
HS,1367,1739358418106,0.09705,-1.52205,7.578,-2.19801,-12.96747,-6.7831
HS,1368,1739358418124,-0.45495,-2.25705,10.40805,-1.07143,-2.26103,-5.94014
HS,1369,1739358418140,-2.38905,-0.897,10.83195,-3.66335,1.31565,-6.42859
HS,1370,1739358418156,0.363,-2.87205,8.835,-5.90075,-3.37973,-5.58562
HS,1371,1739358418174,0.363,-2.87205,8.835,-4.71115,-7.78363,-4.67963
HS,1372,1739358418190,-0.153,-0.84405,10.248,-5.90075,0.54359,-5.79833
HS,1373,1739358418205,0.279,-2.29005,7.88895,-5.48321,-6.31829,-6.57039
HS,1374,1739358418223,-0.20595,-2.21595,10.75995,-0.7957,-5.54623,-3.83667
HS,1375,1739358418239,-2.15205,-2.12505,9.489,0.323,-1.63078,-5.02627
HS,1376,1739358418254,0.67695,-2.58495,8.77305,3.47427,-8.41389,-4.60873
HS,1377,1739358418271,-0.74895,-1.31595,11.76105,2.49738,-1.41807,-4.53783
HS,1378,1739358418287,-0.74895,-1.31595,11.76105,2.35557,-4.00999,-4.67963
HS,1379,1739358418305,-1.68105,-1.51695,9.42405,1.58351,-7.5788,-3.90757
HS,1380,1739358418321,1.34505,-1.974,9.43395,1.44958,-5.75894,-3.90757
HS,1381,1739358418338,-1.278,-2.62305,10.056,2.28467,-7.99634,-2.64706
HS,1382,1739358418355,-1.58295,-1.27995,11.454,3.75789,-0.37027,-1.74108
HS,1383,1739358418372,1.56495,-0.61905,10.01505,-1.07143,-5.54623,-2.15862
HS,1384,1739358418388,0.47295,-1.17195,6.89295,-2.19801,-13.38501,0.77994
HS,1385,1739358418404,0.47295,-1.17195,6.89295,-3.66335,-10.17072,-0.48057
HS,1386,1739358418421,-0.39,-1.617,9.18195,-5.06566,-10.65916,0.29149
HS,1387,1739358418437,-0.45495,-2.53005,10.116,0.11817,-5.12869,1.96954
HS,1388,1739358418455,-0.048,-3.801,7.66395,0.39391,-10.51736,7.01157
HS,1389,1739358418471,-0.33795,-1.17405,9.22995,-3.59245,1.31565,5.33352
HS,1390,1739358418488,-0.61995,-1.37505,9.72795,2.28467,1.94591,3.51366
HS,1391,1739358418505,-0.69705,-0.91095,8.77305,3.12763,-2.74948,4.00211
HS,1392,1739358418519,-1.08,-2.448,9.972,3.47427,1.44958,4.63236
HS,1393,1739358418536,-1.08,-2.448,9.972,5.01839,0.40179,5.12081
HS,1394,1739358418553,-0.62205,-0.504,10.33605,4.59297,0.89023,5.89287
HS,1395,1739358418571,-1.59705,-1.194,9.89595,2.84402,-0.08666,5.82197
HS,1396,1739358418587,-0.29895,-1.629,11.10195,0.53572,-1.48897,5.68016
HS,1397,1739358418604,0.41595,-2.52,9.84795,0.74843,-4.49843,6.38132
HS,1398,1739358418620,-1.25205,-1.87095,11.08305,1.37868,-1.83561,6.59403
HS,1399,1739358418637,-0.63405,-2.43105,10.81695,1.79622,-1.97742,7.08247
HS,1400,1739358418654,-0.63405,-2.43105,10.81695,0.39391,0.54359,7.42911
